Провод,Наружный диаметр,Минимальный радиус изгиба,Диапазон рабочих температур,Ссылка,Расшифровка
"МСЭ 16-15 2х0,2","2,0 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD+16-15+2%D1%850%2C2,"М: провод монтажный  С: сплошная изоляция  Э: экранированный  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  5: номер разработки  2: 2 жилы  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭ 16-15 2х0,35","2,4 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD+16-15+2%D1%850%2C35,"М: провод монтажный  С: сплошная изоляция  Э: экранированный  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  5: номер разработки  2: 2 жилы  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭ 16-15 3х0,08","1,6 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD+16-15+3%D1%850%2C08,"М: провод монтажный  С: сплошная изоляция  Э: экранированный  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  5: номер разработки  3: 3 жилы  0,08: номинальное сечение жилы 0,08 мм2  "
"МСЭ 16-15 3х0,12","1,8 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD+16-15+3%D1%850%2C12,"М: провод монтажный  С: сплошная изоляция  Э: экранированный  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  5: номер разработки  3: 3 жилы  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭ 16-15 3х0,2","2,1 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD+16-15+3%D1%850%2C2,"М: провод монтажный  С: сплошная изоляция  Э: экранированный  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  5: номер разработки  3: 3 жилы  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭ 16-15 4х0,12","2,2 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD+16-15+4%D1%850%2C12,"М: провод монтажный  С: сплошная изоляция  Э: экранированный  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  5: номер разработки  4: 4 жилы  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭ 16-15 4х0,35","3,1 мм",5 наружных диаметров,−150...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD+16-15+4%D1%850%2C35,"М: провод монтажный  С: сплошная изоляция  Э: экранированный  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  5: номер разработки  4: 4 жилы  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭ 16-16 0,12","1,3 мм","2,5 наружных диаметра",−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD+16-16+0%2C12,"М: провод монтажный  С: сплошная изоляция  Э: экранированный  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  6: номер разработки  0,12: номинальное сечение жилы 0,12 мм2  "
"МСЭ 16-16 0,2","1,5 мм","2,5 наружных диаметра",−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD+16-16+0%2C2,"М: провод монтажный  С: сплошная изоляция  Э: экранированный  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  6: номер разработки  0,2: номинальное сечение жилы 0,2 мм2  "
"МСЭ 16-16 0,35","1,7 мм","2,5 наружных диаметра",−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD+16-16+0%2C35,"М: провод монтажный  С: сплошная изоляция  Э: экранированный  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  6: номер разработки  0,35: номинальное сечение жилы 0,35 мм2  "
"МСЭ 16-16 2х0,08","2,0 мм","2,5 наружных диаметра",−60...+200 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%A1%D0%AD+16-16+2%D1%850%2C08,"М: провод монтажный  С: сплошная изоляция  Э: экранированный  1: номинальное напряжение 100 В  6: максимальная температура 200 °C  1: жила нормальной прочности  6: номер разработки  2: 2 жилы  0,08: номинальное сечение жилы 0,08 мм2  "
